Time	Conc
2371.958	0.00861
2372	0.0086
2372.042	0.00858
2372.083	0.00857
2372.125	0.00855
2372.167	0.00854
2372.208	0.00852
2372.25	0.00851
2372.292	0.00849
2372.333	0.00848
2372.375	0.00846
2372.417	0.00845
2372.458	0.00843
2372.5	0.00842
2372.542	0.00841
2372.583	0.00839
2372.625	0.00838
2372.667	0.00836
2372.708	0.00835
2372.75	0.00833
2372.792	0.00832
2372.833	0.00831
2372.875	0.00829
2372.917	0.00828
2372.958	0.00826
2373	0.00825
2373.042	0.00824
2373.083	0.00822
2373.125	0.00821
2373.167	0.00819
2373.208	0.00818
2373.25	0.00816
2373.292	0.00815
2373.333	0.00814
2373.375	0.00812
2373.417	0.00811
2373.458	0.0081
2373.5	0.00808
2373.542	0.00807
2373.583	0.00805
2373.625	0.00804
2373.667	0.00803
2373.708	0.00801
2373.75	0.008
2373.792	0.00799
2373.833	0.00797
2373.875	0.00796
2373.917	0.00794
2373.958	0.00793
2374	0.00792
2374.042	0.0079
2374.083	0.00789
2374.125	0.00787
2374.167	0.00786
2374.208	0.00784
2374.25	0.00783
2374.292	0.00781
2374.333	0.0078
2374.375	0.00778
2374.417	0.00777
2374.458	0.00775
2374.5	0.00774
2374.542	0.00773
2374.583	0.00771
2374.625	0.0077
2374.667	0.00768
2374.708	0.00767
2374.75	0.00765
2374.792	0.00764
2374.833	0.00762
2374.875	0.00761
2374.917	0.0076
2374.958	0.00758
2375	0.00757
2375.042	0.00755
2375.083	0.00754
2375.125	0.00752
2375.167	0.00751
2375.208	0.0075
2375.25	0.00748
2375.292	0.00747
2375.333	0.00745
2375.375	0.00744
2375.417	0.00743
2375.458	0.00741
2375.5	0.0074
2375.542	0.00738
2375.583	0.00737
2375.625	0.00736
2375.667	0.00734
2375.708	0.00733
2375.75	0.00732
2375.792	0.0073
2375.833	0.00729
2375.875	0.00727
2375.917	0.00726
2375.958	0.00725
2376	0.00723
2376.042	0.00722
2376.083	0.00721
2376.125	0.00719
2376.167	0.00718
2376.208	0.00717
2376.25	0.00715
2376.292	0.00714
2376.333	0.00713
2376.375	0.00711
2376.417	0.0071
2376.458	0.00709
2376.5	0.00707
2376.542	0.00706
2376.583	0.00705
2376.625	0.00703
2376.667	0.00702
2376.708	0.00701
2376.75	0.00699
2376.792	0.00698
2376.833	0.00697
2376.875	0.00695
2376.917	0.00694
2376.958	0.00693
2377	0.00692
2377.042	0.0069
2377.083	0.00689
2377.125	0.00688
2377.167	0.00686
2377.208	0.00685
2377.25	0.00684
2377.292	0.00683
2377.333	0.00681
2377.375	0.0068
2377.417	0.00679
2377.458	0.00678
2377.5	0.00676
2377.542	0.00675
2377.583	0.00674
2377.625	0.00673
2377.667	0.00671
2377.708	0.0067
2377.75	0.00669
2377.792	0.00668
2377.833	0.00666
2377.875	0.00665
2377.917	0.00664
2377.958	0.00663
2378	0.00661
2378.042	0.0066
2378.083	0.00659
2378.125	0.00658
2378.167	0.00656
2378.208	0.00655
2378.25	0.00654
2378.292	0.00653
2378.333	0.00652
2378.375	0.0065
2378.417	0.00649
2378.458	0.00648
2378.5	0.00647
2378.542	0.00646
2378.583	0.00644
2378.625	0.00643
2378.667	0.00642
2378.708	0.00641
2378.75	0.0064
2378.792	0.00638
2378.833	0.00637
2378.875	0.00636
2378.917	0.00635
2378.958	0.00634
2379	0.00633
2379.042	0.00631
2379.083	0.0063
2379.125	0.00629
2379.167	0.00628
2379.208	0.00627
2379.25	0.00626
2379.292	0.00624
2379.333	0.00623
2379.375	0.00622
2379.417	0.00621
2379.458	0.0062
2379.5	0.00619
2379.542	0.00618
2379.583	0.00616
2379.625	0.00615
2379.667	0.00614
2379.708	0.00613
2379.75	0.00612
2379.792	0.00611
2379.833	0.0061
2379.875	0.00609
2379.917	0.00607
2379.958	0.00606
2380	0.00605
2380.042	0.00604
2380.083	0.00603
2380.125	0.00602
2380.167	0.00601
2380.208	0.006
2380.25	0.00599
2380.292	0.00597
2380.333	0.00596
2380.375	0.00595
2380.417	0.00594
2380.458	0.00593
2380.5	0.00592
2380.542	0.00591
2380.583	0.0059
2380.625	0.00589
2380.667	0.00588
2380.708	0.00587
2380.75	0.00585
2380.792	0.00584
2380.833	0.00583
2380.875	0.00582
2380.917	0.00581
2380.958	0.0058
2381	0.00579
2381.042	0.00578
2381.083	0.00577
2381.125	0.00576
2381.167	0.00575
2381.208	0.00574
2381.25	0.00573
2381.292	0.00572
2381.333	0.00571
2381.375	0.0057
2381.417	0.00569
2381.458	0.00568
2381.5	0.00567
2381.542	0.00565
2381.583	0.00564
2381.625	0.00563
2381.667	0.00562
2381.708	0.00561
2381.75	0.0056
2381.792	0.00559
2381.833	0.00558
2381.875	0.00557
2381.917	0.00556
2381.958	0.00555
2382	0.00554
2382.042	0.00553
2382.083	0.00552
2382.125	0.00551
2382.167	0.0055
2382.208	0.00549
2382.25	0.00548
2382.292	0.00547
2382.333	0.00546
2382.375	0.00545
2382.417	0.00544
2382.458	0.00543
2382.5	0.00542
2382.542	0.00541
2382.583	0.0054
2382.625	0.00539
2382.667	0.00538
2382.708	0.00537
2382.75	0.00536
2382.792	0.00535
2382.833	0.00534
2382.875	0.00533
2382.917	0.00532
2382.958	0.00532
2383	0.00531
2383.042	0.0053
2383.083	0.00529
2383.125	0.00528
2383.167	0.00527
2383.208	0.00526
2383.25	0.00525
2383.292	0.00524
2383.333	0.00523
2383.375	0.00522
2383.417	0.00521
2383.458	0.0052
2383.5	0.00519
2383.542	0.00518
2383.583	0.00517
2383.625	0.00516
2383.667	0.00515
2383.708	0.00514
2383.75	0.00514
2383.792	0.00513
2383.833	0.00512
2383.875	0.00511
2383.917	0.0051
2383.958	0.00509
2384	0.00508
2384.042	0.00507
2384.083	0.00506
2384.125	0.00505
2384.167	0.00504
2384.208	0.00503
2384.25	0.00503
2384.292	0.00502
2384.333	0.00501
2384.375	0.005
2384.417	0.00499
2384.458	0.00498
2384.5	0.00497
2384.542	0.00496
2384.583	0.00495
2384.625	0.00494
2384.667	0.00494
2384.708	0.00493
2384.75	0.00492
2384.792	0.00491
2384.833	0.0049
2384.875	0.00489
2384.917	0.00488
2384.958	0.00487
2385	0.00486
2385.042	0.00486
2385.083	0.00485
2385.125	0.00484
2385.167	0.00483
2385.208	0.00482
2385.25	0.00481
2385.292	0.0048
2385.333	0.0048
2385.375	0.00479
2385.417	0.00478
2385.458	0.00477
2385.5	0.00476
2385.542	0.00475
2385.583	0.00474
2385.625	0.00474
2385.667	0.00473
2385.708	0.00472
2385.75	0.00471
2385.792	0.0047
2385.833	0.00469
2385.875	0.00469
2385.917	0.00468
2385.958	0.00467
2386	0.00466
2386.042	0.00465
2386.083	0.00464
2386.125	0.00464
2386.167	0.00463
2386.208	0.00462
2386.25	0.00461
2386.292	0.0046
2386.333	0.00459
2386.375	0.00459
2386.417	0.00458
2386.458	0.00457
2386.5	0.00456
2386.542	0.00455
2386.583	0.00455
2386.625	0.00454
2386.667	0.00453
2386.708	0.00452
2386.75	0.00451
2386.792	0.0045
2386.833	0.0045
2386.875	0.00449
2386.917	0.00448
2386.958	0.00447
2387	0.00446
2387.042	0.00446
2387.083	0.00445
2387.125	0.00444
2387.167	0.00443
2387.208	0.00443
2387.25	0.00442
2387.292	0.00441
2387.333	0.0044
2387.375	0.00439
2387.417	0.00439
2387.458	0.00438
2387.5	0.00437
2387.542	0.00436
2387.583	0.00436
2387.625	0.00435
2387.667	0.00434
2387.708	0.00433
2387.75	0.00432
2387.792	0.00432
2387.833	0.00431
2387.875	0.0043
2387.917	0.00429
2387.958	0.00429
2388	0.00428
2388.042	0.00427
2388.083	0.00426
2388.125	0.00426
2388.167	0.00425
2388.208	0.00424
2388.25	0.00423
2388.292	0.00423
2388.333	0.00422
2388.375	0.00421
2388.417	0.0042
2388.458	0.0042
2388.5	0.00419
2388.542	0.00418
2388.583	0.00417
2388.625	0.00417
2388.667	0.00416
2388.708	0.00415
2388.75	0.00415
2388.792	0.00414
2388.833	0.00413
2388.875	0.00412
2388.917	0.00412
2388.958	0.00411
2389	0.0041
2389.042	0.00409
2389.083	0.00409
2389.125	0.00408
2389.167	0.00407
2389.208	0.00407
2389.25	0.00406
2389.292	0.00405
2389.333	0.00404
2389.375	0.00404
2389.417	0.00403
2389.458	0.00402
2389.5	0.00402
2389.542	0.00401
2389.583	0.004
2389.625	0.00399
2389.667	0.00399
2389.708	0.00398
2389.75	0.00397
2389.792	0.00397
2389.833	0.00396
2389.875	0.00395
2389.917	0.00395
2389.958	0.00394
2390	0.00393
2390.042	0.00393
2390.083	0.00392
2390.125	0.00391
2390.167	0.00391
2390.208	0.0039
2390.25	0.00389
2390.292	0.00388
2390.333	0.00388
2390.375	0.00387
2390.417	0.00386
2390.458	0.00386
2390.5	0.00385
2390.542	0.00384
2390.583	0.00384
2390.625	0.00383
2390.667	0.00382
2390.708	0.00382
2390.75	0.00381
2390.792	0.0038
2390.833	0.0038
2390.875	0.00379
2390.917	0.00378
2390.958	0.00378
2391	0.00377
2391.042	0.00376
2391.083	0.00376
2391.125	0.00375
2391.167	0.00375
2391.208	0.00374
2391.25	0.00373
2391.292	0.00373
2391.333	0.00372
2391.375	0.00371
2391.417	0.00371
2391.458	0.0037
2391.5	0.00369
2391.542	0.00369
2391.583	0.00368
2391.625	0.00367
2391.667	0.00367
2391.708	0.00366
2391.75	0.00366
2391.792	0.00365
2391.833	0.00364
2391.875	0.00364
2391.917	0.00363
2391.958	0.00362
2392	0.00362
2392.042	0.00361
2392.083	0.00361
2392.125	0.0036
2392.167	0.00359
2392.208	0.00359
2392.25	0.00358
2392.292	0.00357
2392.333	0.00357
2392.375	0.00356
2392.417	0.00356
2392.458	0.00355
2392.5	0.00354
2392.542	0.00354
2392.583	0.00353
2392.625	0.00353
2392.667	0.00352
2392.708	0.00351
2392.75	0.00351
2392.792	0.0035
2392.833	0.0035
2392.875	0.00349
2392.917	0.00348
2392.958	0.00348
2393	0.00347
2393.042	0.00347
2393.083	0.00346
2393.125	0.00345
2393.167	0.00345
2393.208	0.00344
2393.25	0.00344
2393.292	0.00343
2393.333	0.00342
2393.375	0.00342
2393.417	0.00341
2393.458	0.00341
2393.5	0.0034
2393.542	0.00339
2393.583	0.00339
2393.625	0.00338
2393.667	0.00338
2393.708	0.00337
2393.75	0.00337
2393.792	0.00336
2393.833	0.00335
2393.875	0.00335
2393.917	0.00334
2393.958	0.00334
2394	0.00333
2394.042	0.00333
2394.083	0.00332
2394.125	0.00331
2394.167	0.00331
2394.208	0.0033
2394.25	0.0033
2394.292	0.00329
2394.333	0.00329
2394.375	0.00328
2394.417	0.00328
2394.458	0.00327
2394.5	0.00326
2394.542	0.00326
2394.583	0.00325
2394.625	0.00325
2394.667	0.00324
2394.708	0.00324
2394.75	0.00323
2394.792	0.00323
2394.833	0.00322
2394.875	0.00321
2394.917	0.00321
2394.958	0.0032
2395	0.0032
2395.042	0.00319
2395.083	0.00319
2395.125	0.00318
2395.167	0.00318
2395.208	0.00317
2395.25	0.00317
2395.292	0.00316
2395.333	0.00316
2395.375	0.00315
2395.417	0.00314
2395.458	0.00314
2395.5	0.00313
2395.542	0.00313
2395.583	0.00312
2395.625	0.00312
2395.667	0.00311
2395.708	0.00311
2395.75	0.0031
2395.792	0.0031
2395.833	0.00309
2395.875	0.00309
2395.917	0.00308
2395.958	0.00308
2396	0.00307
2396.042	0.00307
2396.083	0.00306
2396.125	0.00306
2396.167	0.00305
2396.208	0.00305
2396.25	0.00304
2396.292	0.00303
2396.333	0.00303
2396.375	0.00302
2396.417	0.00302
2396.458	0.00301
2396.5	0.00301
2396.542	0.003
2396.583	0.003
2396.625	0.00299
2396.667	0.00299
2396.708	0.00298
2396.75	0.00298
2396.792	0.00297
2396.833	0.00297
2396.875	0.00296
2396.917	0.00296
2396.958	0.00295
2397	0.00295
2397.042	0.00294
2397.083	0.00294
2397.125	0.00293
2397.167	0.00293
2397.208	0.00293
2397.25	0.00292
2397.292	0.00292
2397.333	0.00291
2397.375	0.00291
2397.417	0.0029
2397.458	0.0029
2397.5	0.00289
2397.542	0.00289
2397.583	0.00288
2397.625	0.00288
2397.667	0.00287
2397.708	0.00287
2397.75	0.00286
2397.792	0.00286
2397.833	0.00285
2397.875	0.00285
2397.917	0.00284
2397.958	0.00284
2398	0.00283
2398.042	0.00283
2398.083	0.00282
2398.125	0.00282
2398.167	0.00282
2398.208	0.00281
2398.25	0.00281
2398.292	0.0028
2398.333	0.0028
2398.375	0.00279
2398.417	0.00279
2398.458	0.00278
2398.5	0.00278
2398.542	0.00277
2398.583	0.00277
2398.625	0.00276
2398.667	0.00276
2398.708	0.00276
2398.75	0.00275
2398.792	0.00275
2398.833	0.00274
2398.875	0.00274
2398.917	0.00273
2398.958	0.00273
2399	0.00272
2399.042	0.00272
2399.083	0.00271
2399.125	0.00271
2399.167	0.00271
2399.208	0.0027
2399.25	0.0027
2399.292	0.00269
2399.333	0.00269
2399.375	0.00268
2399.417	0.00268
2399.458	0.00267
2399.5	0.00267
2399.542	0.00267
2399.583	0.00266
2399.625	0.00266
2399.667	0.00265
2399.708	0.00265
2399.75	0.00264
2399.792	0.00264
2399.833	0.00264
2399.875	0.00263
2399.917	0.00263
2399.958	0.00262
2400	0.00262
2400.042	0.00261
2400.083	0.00261
2400.125	0.00261
2400.167	0.0026
2400.208	0.0026
2400.25	0.00259
2400.292	0.00259
2400.333	0.00258
2400.375	0.00258
2400.417	0.00258
2400.458	0.00257
2400.5	0.00257
2400.542	0.00256
2400.583	0.00256
2400.625	0.00255
2400.667	0.00255
2400.708	0.00255
2400.75	0.00254
2400.792	0.00254
2400.833	0.00253
2400.875	0.00253
2400.917	0.00253
2400.958	0.00252
2401	0.00252
2401.042	0.00251
2401.083	0.00251
2401.125	0.00251
2401.167	0.0025
2401.208	0.0025
2401.25	0.00249
2401.292	0.00249
2401.333	0.00248
2401.375	0.00248
2401.417	0.00248
2401.458	0.00247
2401.5	0.00247
2401.542	0.00246
2401.583	0.00246
2401.625	0.00246
2401.667	0.00245
2401.708	0.00245
2401.75	0.00244
2401.792	0.00244
2401.833	0.00244
2401.875	0.00243
2401.917	0.00243
2401.958	0.00243
2402	0.00242
2402.042	0.00242
2402.083	0.00241
2402.125	0.00241
2402.167	0.00241
2402.208	0.0024
2402.25	0.0024
2402.292	0.00239
2402.333	0.00239
2402.375	0.00239
2402.417	0.00238
2402.458	0.00238
2402.5	0.00237
2402.542	0.00237
2402.583	0.00237
2402.625	0.00236
2402.667	0.00236
2402.708	0.00236
2402.75	0.00235
2402.792	0.00235
2402.833	0.00234
2402.875	0.00234
2402.917	0.00234
2402.958	0.00233
2403	0.00233
2403.042	0.00233
2403.083	0.00232
2403.125	0.00232
2403.167	0.00231
2403.208	0.00231
2403.25	0.00231
2403.292	0.0023
2403.333	0.0023
2403.375	0.0023
2403.417	0.00229
2403.458	0.00229
2403.5	0.00229
2403.542	0.00228
2403.583	0.00228
2403.625	0.00227
2403.667	0.00227
2403.708	0.00227
2403.75	0.00226
2403.792	0.00226
2403.833	0.00226
2403.875	0.00225
2403.917	0.00225
2403.958	0.00225
2404	0.00224
2404.042	0.00224
2404.083	0.00223
2404.125	0.00223
2404.167	0.00223
2404.208	0.00222
2404.25	0.00222
2404.292	0.00222
2404.333	0.00221
2404.375	0.00221
2404.417	0.00221
2404.458	0.0022
2404.5	0.0022
2404.542	0.0022
2404.583	0.00219
2404.625	0.00219
2404.667	0.00219
2404.708	0.00218
2404.75	0.00218
2404.792	0.00218
2404.833	0.00217
2404.875	0.00217
2404.917	0.00217
2404.958	0.00216
2405	0.00216
2405.042	0.00216
2405.083	0.00215
2405.125	0.00215
2405.167	0.00215
2405.208	0.00214
2405.25	0.00214
2405.292	0.00214
2405.333	0.00213
2405.375	0.00213
2405.417	0.00213
2405.458	0.00212
2405.5	0.00212
2405.542	0.00212
2405.583	0.00211
2405.625	0.00211
2405.667	0.00211
2405.708	0.0021
2405.75	0.0021
2405.792	0.0021
2405.833	0.00209
2405.875	0.00209
2405.917	0.00209
2405.958	0.00208
2406	0.00208
2406.042	0.00208
2406.083	0.00207
2406.125	0.00207
2406.167	0.00207
2406.208	0.00207
2406.25	0.00206
2406.292	0.00206
2406.333	0.00206
2406.375	0.00205
2406.417	0.00205
2406.458	0.00205
2406.5	0.00204
2406.542	0.00204
2406.583	0.00204
2406.625	0.00203
2406.667	0.00203
2406.708	0.00203
2406.75	0.00202
2406.792	0.00202
2406.833	0.00202
2406.875	0.00202
2406.917	0.00201
2406.958	0.00201
2407	0.00201
2407.042	0.002
2407.083	0.002
2407.125	0.002
2407.167	0.00199
2407.208	0.00199
2407.25	0.00199
2407.292	0.00199
2407.333	0.00198
2407.375	0.00198
2407.417	0.00198
2407.458	0.00197
2407.5	0.00197
2407.542	0.00197
2407.583	0.00196
2407.625	0.00196
2407.667	0.00196
2407.708	0.00196
2407.75	0.00195
2407.792	0.00195
2407.833	0.00195
2407.875	0.00194
2407.917	0.00194
2407.958	0.00194
2408	0.00194
2408.042	0.00193
2408.083	0.00193
2408.125	0.00193
2408.167	0.00192
2408.208	0.00192
2408.25	0.00192
2408.292	0.00192
2408.333	0.00191
2408.375	0.00191
2408.417	0.00191
2408.458	0.0019
2408.5	0.0019
2408.542	0.0019
2408.583	0.0019
2408.625	0.00189
2408.667	0.00189
2408.708	0.00189
2408.75	0.00188
2408.792	0.00188
2408.833	0.00188
2408.875	0.00188
2408.917	0.00187
2408.958	0.00187
2409	0.00187
2409.042	0.00186
2409.083	0.00186
2409.125	0.00186
2409.167	0.00186
2409.208	0.00185
2409.25	0.00185
2409.292	0.00185
2409.333	0.00185
2409.375	0.00184
2409.417	0.00184
2409.458	0.00184
2409.5	0.00183
2409.542	0.00183
2409.583	0.00183
2409.625	0.00183
2409.667	0.00182
2409.708	0.00182
2409.75	0.00182
2409.792	0.00182
2409.833	0.00181
2409.875	0.00181
2409.917	0.00181
2409.958	0.00181
2410	0.0018
2410.042	0.0018
2410.083	0.0018
2410.125	0.00179
2410.167	0.00179
2410.208	0.00179
2410.25	0.00179
2410.292	0.00178
2410.333	0.00178
2410.375	0.00178
2410.417	0.00178
2410.458	0.00177
2410.5	0.00177
2410.542	0.00177
2410.583	0.00177
2410.625	0.00176
2410.667	0.00176
2410.708	0.00176
2410.75	0.00176
2410.792	0.00175
2410.833	0.00175
2410.875	0.00175
2410.917	0.00175
2410.958	0.00174
2411	0.00174
2411.042	0.00174
2411.083	0.00174
2411.125	0.00173
2411.167	0.00173
2411.208	0.00173
2411.25	0.00173
2411.292	0.00172
2411.333	0.00172
2411.375	0.00172
2411.417	0.00172
2411.458	0.00171
2411.5	0.00171
2411.542	0.00171
2411.583	0.00171
2411.625	0.0017
2411.667	0.0017
2411.708	0.0017
2411.75	0.0017
2411.792	0.00169
2411.833	0.00169
2411.875	0.00169
2411.917	0.00169
2411.958	0.00168
2412	0.00168
2412.042	0.00168
2412.083	0.00168
2412.125	0.00167
2412.167	0.00167
2412.208	0.00167
2412.25	0.00167
2412.292	0.00166
2412.333	0.00166
2412.375	0.00166
2412.417	0.00166
2412.458	0.00165
2412.5	0.00165
2412.542	0.00165
2412.583	0.00165
2412.625	0.00164
2412.667	0.00164
2412.708	0.00164
2412.75	0.00164
2412.792	0.00164
2412.833	0.00163
2412.875	0.00163
2412.917	0.00163
2412.958	0.00163
2413	0.00162
2413.042	0.00162
2413.083	0.00162
2413.125	0.00162
2413.167	0.00161
2413.208	0.00161
2413.25	0.00161
2413.292	0.00161
2413.333	0.0016
2413.375	0.0016
2413.417	0.0016
2413.458	0.0016
2413.5	0.0016
2413.542	0.00159
2413.583	0.00159
2413.625	0.00159
2413.667	0.00159
2413.708	0.00158
2413.75	0.00158
2413.792	0.00158
2413.833	0.00158
2413.875	0.00158
2413.917	0.00157
2413.958	0.00157
2414	0.00157
2414.042	0.00157
2414.083	0.00156
2414.125	0.00156
2414.167	0.00156
2414.208	0.00156
2414.25	0.00156
2414.292	0.00155
2414.333	0.00155
2414.375	0.00155
2414.417	0.00155
2414.458	0.00154
2414.5	0.00154
2414.542	0.00154
2414.583	0.00154
2414.625	0.00154
2414.667	0.00153
2414.708	0.00153
2414.75	0.00153
2414.792	0.00153
2414.833	0.00153
2414.875	0.00152
2414.917	0.00152
2414.958	0.00152
2415	0.00152
2415.042	0.00151
2415.083	0.00151
2415.125	0.00151
2415.167	0.00151
2415.208	0.00151
2415.25	0.0015
2415.292	0.0015
2415.333	0.0015
2415.375	0.0015
2415.417	0.0015
2415.458	0.00149
2415.5	0.00149
2415.542	0.00149
2415.583	0.00149
2415.625	0.00148
2415.667	0.00148
2415.708	0.00148
2415.75	0.00148
2415.792	0.00148
2415.833	0.00147
2415.875	0.00147
2415.917	0.00147
2415.958	0.00147
2416	0.00147
2416.042	0.00146
2416.083	0.00146
2416.125	0.00146
2416.167	0.00146
2416.208	0.00146
2416.25	0.00145
2416.292	0.00145
2416.333	0.00145
2416.375	0.00145
2416.417	0.00145
2416.458	0.00144
2416.5	0.00144
2416.542	0.00144
2416.583	0.00144
2416.625	0.00144
2416.667	0.00143
2416.708	0.00143
2416.75	0.00143
2416.792	0.00143
2416.833	0.00143
2416.875	0.00142
2416.917	0.00142
2416.958	0.00142
2417	0.00142
2417.042	0.00142
2417.083	0.00141
2417.125	0.00141
2417.167	0.00141
2417.208	0.00141
2417.25	0.00141
2417.292	0.0014
2417.333	0.0014
2417.375	0.0014
2417.417	0.0014
2417.458	0.0014
2417.5	0.00139
2417.542	0.00139
2417.583	0.00139
2417.625	0.00139
2417.667	0.00139
2417.708	0.00139
2417.75	0.00138
2417.792	0.00138
2417.833	0.00138
2417.875	0.00138
2417.917	0.00138
2417.958	0.00137
2418	0.00137
2418.042	0.00137
2418.083	0.00137
2418.125	0.00137
2418.167	0.00136
2418.208	0.00136
2418.25	0.00136
2418.292	0.00136
2418.333	0.00136
2418.375	0.00136
2418.417	0.00135
2418.458	0.00135
2418.5	0.00135
2418.542	0.00135
2418.583	0.00135
2418.625	0.00134
2418.667	0.00134
2418.708	0.00134
2418.75	0.00134
2418.792	0.00134
2418.833	0.00134
2418.875	0.00133
2418.917	0.00133
2418.958	0.00133
2419	0.00133
2419.042	0.00133
2419.083	0.00132
2419.125	0.00132
2419.167	0.00132
2419.208	0.00132
2419.25	0.00132
2419.292	0.00132
2419.333	0.00131
2419.375	0.00131
2419.417	0.00131
2419.458	0.00131
2419.5	0.00131
2419.542	0.0013
2419.583	0.0013
2419.625	0.0013
2419.667	0.0013
2419.708	0.0013
2419.75	0.0013
2419.792	0.00129
2419.833	0.00129
2419.875	0.00129
2419.917	0.00129
2419.958	0.00129
2420	0.00129
2420.042	0.00128
2420.083	0.00128
2420.125	0.00128
2420.167	0.00128
2420.208	0.00128
2420.25	0.00128
2420.292	0.00127
2420.333	0.00127
2420.375	0.00127
2420.417	0.00127
2420.458	0.00127
2420.5	0.00127
2420.542	0.00126
2420.583	0.00126
2420.625	0.00126
2420.667	0.00126
2420.708	0.00126
2420.75	0.00126
2420.792	0.00125
2420.833	0.00125
2420.875	0.00125
2420.917	0.00125
2420.958	0.00125
2421	0.00125
2421.042	0.00124
2421.083	0.00124
2421.125	0.00124
2421.167	0.00124
2421.208	0.00124
2421.25	0.00124
2421.292	0.00123
2421.333	0.00123
2421.375	0.00123
2421.417	0.00123
2421.458	0.00123
2421.5	0.00123
2421.542	0.00122
2421.583	0.00122
2421.625	0.00122
2421.667	0.00122
2421.708	0.00122
2421.75	0.00122
2421.792	0.00121
2421.833	0.00121
2421.875	0.00121
2421.917	0.00121
2421.958	0.00121
2422	0.00121
2422.042	0.0012
2422.083	0.0012
2422.125	0.0012
2422.167	0.0012
2422.208	0.0012
2422.25	0.0012
2422.292	0.0012
2422.333	0.00119
2422.375	0.00119
2422.417	0.00119
2422.458	0.00119
2422.5	0.00119
2422.542	0.00119
2422.583	0.00118
2422.625	0.00118
2422.667	0.00118
2422.708	0.00118
2422.75	0.00118
2422.792	0.00118
2422.833	0.00118
2422.875	0.00117
2422.917	0.00117
2422.958	0.00117
2423	0.00117
2423.042	0.00117
2423.083	0.00117
2423.125	0.00116
2423.167	0.00116
2423.208	0.00116
2423.25	0.00116
2423.292	0.00116
2423.333	0.00116
2423.375	0.00116
2423.417	0.00115
2423.458	0.00115
2423.5	0.00115
2423.542	0.00115
2423.583	0.00115
2423.625	0.00115
2423.667	0.00115
2423.708	0.00114
2423.75	0.00114
2423.792	0.00114
2423.833	0.00114
2423.875	0.00114
2423.917	0.00114
2423.958	0.00113
2424	0.00113
2424.042	0.00113
2424.083	0.00113
2424.125	0.00113
2424.167	0.00113
2424.208	0.00113
2424.25	0.00112
2424.292	0.00112
2424.333	0.00112
2424.375	0.00112
2424.417	0.00112
2424.458	0.00112
2424.5	0.00112
2424.542	0.00111
2424.583	0.00111
2424.625	0.00111
2424.667	0.00111
2424.708	0.00111
2424.75	0.00111
2424.792	0.00111
2424.833	0.0011
2424.875	0.0011
2424.917	0.0011
2424.958	0.0011
2425	0.0011
2425.042	0.0011
2425.083	0.0011
2425.125	0.00109
2425.167	0.00109
2425.208	0.00109
2425.25	0.00109
2425.292	0.00109
2425.333	0.00109
2425.375	0.00109
2425.417	0.00109
2425.458	0.00108
2425.5	0.00108
2425.542	0.00108
2425.583	0.00108
2425.625	0.00108
2425.667	0.00108
2425.708	0.00108
2425.75	0.00107
2425.792	0.00107
2425.833	0.00107
2425.875	0.00107
2425.917	0.00107
2425.958	0.00107
2426	0.00107
2426.042	0.00106
2426.083	0.00106
2426.125	0.00106
2426.167	0.00106
2426.208	0.00106
2426.25	0.00106
2426.292	0.00106
2426.333	0.00106
2426.375	0.00105
2426.417	0.00105
2426.458	0.00105
2426.5	0.00105
2426.542	0.00105
2426.583	0.00105
2426.625	0.00105
2426.667	0.00104
2426.708	0.00104
2426.75	0.00104
2426.792	0.00104
2426.833	0.00104
2426.875	0.00104
2426.917	0.00104
2426.958	0.00104
2427	0.00103
2427.042	0.00103
2427.083	0.00103
2427.125	0.00103
2427.167	0.00103
2427.208	0.00103
2427.25	0.00103
2427.292	0.00103
2427.333	0.00102
2427.375	0.00102
2427.417	0.00102
2427.458	0.00102
2427.5	0.00102
2427.542	0.00102
2427.583	0.00102
2427.625	0.00102
2427.667	0.00101
2427.708	0.00101
2427.75	0.00101
2427.792	0.00101
2427.833	0.00101
2427.875	0.00101
2427.917	0.00101
2427.958	0.00101
2428	0.001
2428.042	0.001
2428.083	0.001
2428.125	0.001
2428.167	0.000999
2428.208	0.000998
2428.25	0.000997
2428.292	0.000995
2428.333	0.000994
2428.375	0.000993
2428.417	0.000992
2428.458	0.000991
2428.5	0.000989
2428.542	0.000988
2428.583	0.000987
2428.625	0.000986
2428.667	0.000984
2428.708	0.000983
2428.75	0.000982
2428.792	0.000981
2428.833	0.00098
2428.875	0.000978
2428.917	0.000977
2428.958	0.000976
2429	0.000975
2429.042	0.000974
2429.083	0.000973
2429.125	0.000971
